fecha,empresa,localidad,provincia,insumo,cupo_total_asignado_m3,produccion__m3,ventas_totales__m3,ventas_a_axion_m3,ventas_a_petrobras_m3,ventas_a_fox_petrol_m3,ventas_a_refineria_del_norte_m3,ventas_a_shell_m3,ventas_a_ypf_m3,ventas_a_energia_derivada_del_petroleo_m3,ventas_a_oil_combustibles_m3,ventas_a_trafigura_oil_m3
8/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3766,3806,3957,1674,404,0,0,0,1879,0,0,0
8/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,6163,7953.11,6148.92,743.93,221.4,0,0,2087.76,2704.18,0,391.65,0
8/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,7779,8135.88,8094.16,774.52,0,0,0,3497.33,3331.59,0,343.99,146.73
8/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,3258,5303.4,3279.07,0,0,0,0,0,3279.07,0,0,0
8/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,12884,12784.3,12965.33,2128.1,1009.02,0,1473.54,1516.45,6482.7,0,355.52,0
8/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,8098,7901,8100,0,0,0,0,0,8100,0,0,0
8/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2500,1933.19,1953.4,1224.79,0,0,0,510.66,0,0,217.95,0
8/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3628,3123.29,3618.9,700.46,0,0,713.02,0,2205.42,0,0,0
8/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,13041,13661.35,13088.51,2796.26,1015.12,0,0,3031.42,5641.42,0,604.29,0
8/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,2224,2523.75,2239.33,0,0,0,0,623.43,1615.9,0,0,0
8/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5670,5918.92,5672.41,1635.67,0,0,0,624.32,2858.97,0,553.45,0
9/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,12075,14085.64,12124.48,2161.31,406.22,0,0,3006.51,6550.44,0,0,0
9/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,6017,11384.75,6041.21,301.28,0,0,0,4235.3,1504.63,0,0,0
9/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1175,925,1023.19,0,0,0,0,0,1023.19,0,0,0
9/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2919,3873,2899,0,0,0,0,0,2899,0,0,0
9/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3237,3765,3288,1712,294,0,0,0,1282,0,0,0
9/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,6029,6766.27,6006.43,742.94,184.47,0,0,2011.21,2677.69,0,390.12,0
9/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,7708,8304.51,7907.37,772.91,0,0,0,3494.21,3187.24,0,344.74,108.27
9/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2737,4834.8,2738.57,0,0,0,0,0,2738.57,0,0,0
9/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13459,14995.54,14732.04,2691.33,921.87,0,1212.71,1519.06,8029.85,0,357.22,0
9/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7946,7928,7955,0,0,0,0,0,7955,0,0,0
9/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2500,1196.05,1335.62,831.05,0,0,0,329.07,0,0,175.5,0
9/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3101,3584.58,3092.24,1170.51,146.55,0,683.81,0,1091.37,0,0,0
9/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12983,13175.99,12990.01,2977.84,1207.03,0,0,2515.59,5686.28,0,603.27,0
9/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1720,2481.81,1692.46,0,0,0,0,585.93,1106.53,0,0,0
9/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5540,5526.78,5549.42,1609.57,0,0,0,584.46,2647.84,0,707.55,0
10/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,12479,15154.2,12572.84,2230.1,405.32,0,0,2999.49,6724.52,0,0,213.41
10/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,6187,16354.23,6510.86,301.02,0,0,0,4589.58,1620.26,0,0,0
10/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1198,1265,1231.75,0,0,0,0,0,1231.75,0,0,0
10/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2995,3146,2815,0,0,0,0,0,2815,0,0,0
10/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3028,3784,3035,1789,295,0,0,0,951,0,0,0
10/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,6249,8132.16,6273.33,743.6,218.72,0,0,2004.2,2704.2,0,388.88,213.73
10/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8909,8482.61,8881,811.44,0,0,0,3491.87,4091.64,0,345.97,140.08
10/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2808,5552.9,2840.67,0,0,0,0,0,2840.67,0,0,0
10/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13757,13813.01,13867.48,2285.03,701.89,0,1205.5,1510.4,7775.14,0,389.52,0
10/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,8130,8155,8135,0,0,0,0,0,8135,0,0,0
10/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2100,2209.25,1922.27,980.28,0,0,248.57,478.76,0,0,214.66,0
10/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3182,3253.68,3202.77,1057.58,145.75,0,692.96,0,1306.48,0,0,0
10/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,13312,14004.18,13343.21,2944.92,1171.8,0,0,2517.61,6065.33,0,643.55,0
10/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1760,2554.15,1784.03,0,0,0,0,578.65,1205.38,0,0,0
10/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5753,5404.44,5750.93,1601.01,0,0,0,616.81,2847.8,0,685.31,0
11/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,,13111.53,14079.22,2151.09,505.99,0,0,3682.85,7285.24,0,0,454.05
11/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,,7378.71,7152.03,299.93,0,0,0,5200.46,1651.64,0,0,0
11/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,,1075,1084.09,0,0,0,0,0,1084.09,0,0,0
11/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,,2886,2509,0,0,0,0,0,2509,0,0,0
11/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,,3708,3314,1894,331,0,0,0,1089,0,0,0
11/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,,6936.89,7120.45,774.34,332.81,0,0,2001.54,3276.6,0,347.69,387.47
11/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,,8172.85,7719.88,772.1,0,0,0,3493.14,2781.04,0,281.93,391.67
11/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,,4867.67,2989.33,0,0,0,0,0,2989.33,0,0,0
11/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,,12822.76,13583.48,1958.66,707.89,0,1220.36,1525.01,7786.73,0,384.83,0
11/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,,8424,8451,0,0,0,0,0,8451,0,0,0
11/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,,1798.38,1876.68,864.29,0,0,286.15,509.72,0,0,216.52,0
11/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,,3750.82,3001.79,1122.2,0,0,687.54,0,1192.05,0,0,0
11/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,,13435.23,14046.04,2997.68,1234.04,0,0,2499.82,6711.38,0,603.12,0
11/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,,2263.78,1349.51,0,0,0,0,577.1,772.41,0,0,0
11/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,,5933.8,5834.06,1529.55,0,0,0,585.57,3015.81,0,703.13,0
12/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,,14215.85,17521.3,3032.02,657.76,0,0,3312.07,9991.68,0,0,527.77
12/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,,0,9523.76,296.96,0,0,0,6625.79,2601.01,0,0,0
12/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,,939.03,955.37,0,0,0,0,0,955.37,0,0,0
12/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,,3936.85,2013.88,0,0,0,0,0,2013.88,0,0,0
12/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,,3165,2097,1221,218,0,0,0,658,0,0,0
12/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,,9596.2,9888.32,815.59,363.49,0,0,2511.68,5421.41,0,387.1,389.05
12/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,,8916.59,8504.5,769.41,0,0,0,3272.91,4462.18,0,0,0
12/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,,3897.58,2233.5,0,0,0,554.23,0,1679.27,0,0,0
12/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,,11419.36,11666,1684.68,920.66,0,1136.46,1369.2,6094.22,0,460.78,0
12/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,,8409,8458,0,0,0,0,0,8458,0,0,0
12/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,,1362.23,1334.52,686.11,0,0,0,362.68,0,0,285.73,0
12/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,,2663.7,2973.58,1046.37,0,0,706.43,0,1220.78,0,0,0
12/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,,13321.95,14754.71,3670.12,1482.39,0,0,2490.19,6012.25,0,1099.76,0
12/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,,60.67,1559.84,,0,0,0,397.24,1162.6,0,0,0
12/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,,5616.89,6555.32,1990.5,0,0,0,578.99,3297.93,0,687.9,0
1/1/2018,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,,14633.5,17612.12,3470.36,613.73,0,0,3003.95,9993.01,0,0,531.07
1/1/2018,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,,2440.1,10813.21,299.01,0,0,0,6846.55,3667.65,0,0,0
1/1/2018,BIO LEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,,6634.88,8201.65,773.85,0,0,0,3542.52,3885.28,0,0,0
1/1/2018,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,,264.5,277.21,0,0,0,0,0,277.21,0,0,0
1/1/2018,BIOENERGÉTICA LEALES S.A.,LEALES,TUCUMÁN,CAÑA DE AZÚCAR,,2798,0,0,0,0,0,0,0,0,0,0
1/1/2018,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,,3299,1792,0,0,0,0,0,1792,0,0,0
1/1/2018,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,,900,2029,1519,401,0,0,0,109,0,0,0
1/1/2018,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,,6366.17,8407.94,814.73,403.47,0,0,1987.4,4670.94,0,142.69,388.71
1/1/2018,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,,0,2446.13,0,0,0,740.57,0,1705.56,0,0,0
1/1/2018,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,,11391.83,11440.59,2458.16,933.22,0,971.2,1487.73,5234.9,0,355.38,0
1/1/2018,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,,9088,9027,0,0,0,0,0,9027,0,0,0
1/1/2018,ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,,1818.46,1755.82,1035.52,0,0,0,507.63,0,0,212.67,0
1/1/2018,FRONTERITA ENERGÍA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,,3704.29,2703.24,974.36,0,0,537.65,0,1191.23,0,0,0
1/1/2018,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,,14372.64,13667.31,3183.47,1115.46,0,0,2469.82,5412.78,0,1485.78,0
1/1/2018,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,,0,2294.89,0,0,0,0,687.51,1607.38,0,0,0
1/1/2018,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,,5982.99,6001.29,1904.87,0,0,0,618.12,2772.52,0,705.78,0
2/1/2018,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,,13490.05,12428.76,2100.53,401.79,0,0,2530.68,7002.02,0,0,393.74
2/1/2018,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,,11507.77,11266.72,298.32,0,0,0,5591.1,5377.3,0,0,0
2/1/2018,BIO LEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,,7062.53,6945.92,807.01,0,0,0,2945.84,2985.5,0,207.57,0
2/1/2018,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,,0,0,0,0,0,0,0,0,0,0,0
2/1/2018,BIOENERGÉTICA LEALES S.A.,LEALES,TUCUMÁN,CAÑA DE AZÚCAR,,2180,3186,0,0,0,0,0,3186,0,0,0
2/1/2018,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,,0,1729,0,0,0,0,0,1729,0,0,0
2/1/2018,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,,0,1456,1456,0,0,0,0,0,0,0,0
2/1/2018,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,,7375.75,7615.98,778.74,329.24,0,0,1985.68,3997.41,0,137.15,387.76
2/1/2018,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,,0,4984.62,0,0,0,771.39,0,4213.23,0,0,0
2/1/2018,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,,7450.25,7509.17,1324.94,391.77,0,472.41,765.36,4412.08,0,142.61,0
2/1/2018,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,,6000,6022,0,0,0,0,0,6022,0,0,0
2/1/2018,ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,,1570.73,1619.73,1076.43,0,0,0,473.63,0,0,69.67,0
2/1/2018,FRONTERITA ENERGÍA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,,3449.55,2888.35,1118.53,0,0,581.44,0,1188.38,0,0,0
2/1/2018,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,,13333.33,13494.85,2897.2,1337.91,0,0,2510.13,5720.34,0,1029.27,0
2/1/2018,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,,2107.39,1862.65,0,0,0,0,581.34,1281.31,0,0,0
2/1/2018,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,,5393.59,5468.77,1609,0,0,0,586.64,2678.84,0,594.29,0
3/1/2018,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,,14433.29,14097.28,2700.9,402.23,0,0,3013.74,7507.12,0,0,399.48
3/1/2018,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,,0,12024.62,868.46,392,0,0,6763.47,4000.69,0,0,0
3/1/2018,BIO LEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,,8969.2,8372.59,771.93,1185.97,0,0,2984.53,3430.16,0,0,0
3/1/2018,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,,0,0,0,0,0,0,0,0,0,0,0
3/1/2018,BIOENERGÉTICA LEALES S.A.,LEALES,TUCUMÁN,CAÑA DE AZÚCAR,,0,1402.98,0,0,0,0,0,1402.98,0,0,0
3/1/2018,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,,0,1792,0,0,0,0,0,1792,0,0,0
3/1/2018,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,,448,1878,1878,0,0,0,0,0,0,0,0
3/1/2018,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,,7486.4,6803.94,592.34,146.67,0,0,1775.17,4004.96,0,0,284.8
3/1/2018,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,,0,3068.47,0,0,0,588.9,0,2479.57,0,0,0
3/1/2018,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,,5107.71,5174.87,141.36,106.85,0,424.04,108.8,4393.82,0,0,0
3/1/2018,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,,7586,7619,0,0,0,0,0,7619,0,0,0
3/1/2018,ENERGÍAS ECOLÓGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,,1848.98,1704.72,1194.33,0,0,0,510.39,0,0,0,0
3/1/2018,FRONTERITA ENERGÍA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,,463.5,2774.12,1048.58,0,0,542.67,0,1182.87,0,0,0
3/1/2018,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,,13904.27,12420.2,3098.05,1301.97,0,0,2516.67,5503.51,0,0,0
3/1/2018,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,,1130.15,1573.47,0,0,0,0,583.6,989.87,0,0,0
3/1/2018,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,,6108.93,5569.07,2306.31,219.59,0,0,582.79,2460.38,0,0,0
